location_name,forecast_date,target,target_end_date,location,type,quantile,value
US,2022-05-08,5 wk ahead cum death,2022-06-11,US,quantile,0.025,1033504.4545023948
US,2022-05-08,6 wk ahead cum death,2022-06-18,US,quantile,0.025,1040754.1281487081
US,2022-05-08,7 wk ahead cum death,2022-06-25,US,quantile,0.025,1048009.9364355467
US,2022-05-08,8 wk ahead cum death,2022-07-02,US,quantile,0.025,1055268.3140975297
US,2022-05-08,9 wk ahead cum death,2022-07-09,US,quantile,0.025,1062526.0736210179
US,2022-05-08,10 wk ahead cum death,2022-07-16,US,quantile,0.025,1069780.365115077
US,2022-05-08,11 wk ahead cum death,2022-07-23,US,quantile,0.025,1077028.6525016646
US,2022-05-08,12 wk ahead cum death,2022-07-30,US,quantile,0.025,1084268.6764742672
US,2022-05-08,13 wk ahead cum death,2022-08-06,US,quantile,0.025,1091498.4298489853
US,2022-05-08,14 wk ahead cum death,2022-08-13,US,quantile,0.025,1098726.606237442
US,2022-05-08,1 wk ahead inc death,2022-05-14,US,quantile,0.025,7150.620156199113
US,2022-05-08,2 wk ahead inc death,2022-05-21,US,quantile,0.025,7180.674629934132
US,2022-05-08,3 wk ahead inc death,2022-05-28,US,quantile,0.025,7205.570807558298
US,2022-05-08,4 wk ahead inc death,2022-06-04,US,quantile,0.025,7225.024615368247
US,2022-05-08,5 wk ahead inc death,2022-06-11,US,quantile,0.025,7239.5642933350055
US,2022-05-08,6 wk ahead inc death,2022-06-18,US,quantile,0.025,7249.673646313325
US,2022-05-08,7 wk ahead inc death,2022-06-25,US,quantile,0.025,7255.808286838606
US,2022-05-08,8 wk ahead inc death,2022-07-02,US,quantile,0.025,7272.081570604816
US,2022-05-08,9 wk ahead inc death,2022-07-09,US,quantile,0.025,7300.702710343152
US,2022-05-08,10 wk ahead inc death,2022-07-16,US,quantile,0.025,7326.218537853658
US,2022-05-08,11 wk ahead inc death,2022-07-23,US,quantile,0.025,7319.482230718434
US,2022-05-08,12 wk ahead inc death,2022-07-30,US,quantile,0.025,7306.725257958844
US,2022-05-08,13 wk ahead inc death,2022-08-06,US,quantile,0.025,7292.723143959418
US,2022-05-08,14 wk ahead inc death,2022-08-13,US,quantile,0.025,7277.610981242358
US,2022-05-08,1 wk ahead cum death,2022-05-14,US,quantile,0.05,1004914.2381299488
US,2022-05-08,2 wk ahead cum death,2022-05-21,US,quantile,0.05,1012375.5219277423
US,2022-05-08,3 wk ahead cum death,2022-05-28,US,quantile,0.05,1019887.754062905
US,2022-05-08,4 wk ahead cum death,2022-06-04,US,quantile,0.05,1027451.372643722
US,2022-05-08,5 wk ahead cum death,2022-06-11,US,quantile,0.05,1035017.9291487068
US,2022-05-08,6 wk ahead cum death,2022-06-18,US,quantile,0.05,1042586.731492492
US,2022-05-08,7 wk ahead cum death,2022-06-25,US,quantile,0.05,1050164.579866717
US,2022-05-08,8 wk ahead cum death,2022-07-02,US,quantile,0.05,1057747.0434544939
US,2022-05-08,9 wk ahead cum death,2022-07-09,US,quantile,0.05,1065330.1683666646
US,2022-05-08,10 wk ahead cum death,2022-07-16,US,quantile,0.05,1072910.431436325
US,2022-05-08,11 wk ahead cum death,2022-07-23,US,quantile,0.05,1080484.6983767024
US,2022-05-08,12 wk ahead cum death,2022-07-30,US,quantile,0.05,1088050.1883770651
US,2022-05-08,13 wk ahead cum death,2022-08-06,US,quantile,0.05,1095604.4387131804
US,2022-05-08,14 wk ahead cum death,2022-08-13,US,quantile,0.05,1103197.474005449
US,2022-05-08,1 wk ahead inc death,2022-05-14,US,quantile,0.05,7411.238129948824
US,2022-05-08,2 wk ahead inc death,2022-05-21,US,quantile,0.05,7462.705284916796
US,2022-05-08,3 wk ahead inc death,2022-05-28,US,quantile,0.05,7509.63193048723
US,2022-05-08,4 wk ahead inc death,2022-06-04,US,quantile,0.05,7535.286427216604
US,2022-05-08,5 wk ahead inc death,2022-06-11,US,quantile,0.05,7554.803890538588
US,2022-05-08,6 wk ahead inc death,2022-06-18,US,quantile,0.05,7568.802343785204
US,2022-05-08,7 wk ahead inc death,2022-06-25,US,quantile,0.05,7577.848374225013
US,2022-05-08,8 wk ahead inc death,2022-07-02,US,quantile,0.05,7593.148090450652
US,2022-05-08,9 wk ahead inc death,2022-07-09,US,quantile,0.05,7607.883279819414
US,2022-05-08,10 wk ahead inc death,2022-07-16,US,quantile,0.05,7624.667122123763
US,2022-05-08,11 wk ahead inc death,2022-07-23,US,quantile,0.05,7639.244020573795
US,2022-05-08,12 wk ahead inc death,2022-07-30,US,quantile,0.05,7650.718915836514
US,2022-05-08,13 wk ahead inc death,2022-08-06,US,quantile,0.05,7642.526141061261
US,2022-05-08,14 wk ahead inc death,2022-08-13,US,quantile,0.05,7627.140255834535
US,2022-05-08,1 wk ahead cum death,2022-05-14,US,quantile,0.1,1005221.9567564282
US,2022-05-08,2 wk ahead cum death,2022-05-21,US,quantile,0.1,1012973.9764769711
US,2022-05-08,3 wk ahead cum death,2022-05-28,US,quantile,0.1,1020738.2237881239
US,2022-05-08,4 wk ahead cum death,2022-06-04,US,quantile,0.1,1028608.0118698928
US,2022-05-08,5 wk ahead cum death,2022-06-11,US,quantile,0.1,1036516.6386926125
US,2022-05-08,6 wk ahead cum death,2022-06-18,US,quantile,0.1,1044504.3547675759
US,2022-05-08,7 wk ahead cum death,2022-06-25,US,quantile,0.1,1052541.0814308827
US,2022-05-08,8 wk ahead cum death,2022-07-02,US,quantile,0.1,1060621.7753101548
US,2022-05-08,9 wk ahead cum death,2022-07-09,US,quantile,0.1,1068741.6056416803
US,2022-05-08,10 wk ahead cum death,2022-07-16,US,quantile,0.1,1076896.0063174402
US,2022-05-08,11 wk ahead cum death,2022-07-23,US,quantile,0.1,1085070.7965118513
US,2022-05-08,12 wk ahead cum death,2022-07-30,US,quantile,0.1,1093181.758994204
US,2022-05-08,13 wk ahead cum death,2022-08-06,US,quantile,0.1,1101284.5497641044
US,2022-05-08,14 wk ahead cum death,2022-08-13,US,quantile,0.1,1109391.6566667014
US,2022-05-08,1 wk ahead inc death,2022-05-14,US,quantile,0.1,7718.956756428257
US,2022-05-08,2 wk ahead inc death,2022-05-21,US,quantile,0.1,7746.87570639737
US,2022-05-08,3 wk ahead inc death,2022-05-28,US,quantile,0.1,7808.005977060087
US,2022-05-08,4 wk ahead inc death,2022-06-04,US,quantile,0.1,7873.585591734945
US,2022-05-08,5 wk ahead inc death,2022-06-11,US,quantile,0.1,7933.401581035182
US,2022-05-08,6 wk ahead inc death,2022-06-18,US,quantile,0.1,7983.206903610565
US,2022-05-08,7 wk ahead inc death,2022-06-25,US,quantile,0.1,8011.29012785703
US,2022-05-08,8 wk ahead inc death,2022-07-02,US,quantile,0.1,8035.355895312131
US,2022-05-08,9 wk ahead inc death,2022-07-09,US,quantile,0.1,8054.079513833672
US,2022-05-08,10 wk ahead inc death,2022-07-16,US,quantile,0.1,8063.371823562309
US,2022-05-08,11 wk ahead inc death,2022-07-23,US,quantile,0.1,8069.124140581116
US,2022-05-08,12 wk ahead inc death,2022-07-30,US,quantile,0.1,8071.422031723336
US,2022-05-08,13 wk ahead inc death,2022-08-06,US,quantile,0.1,8071.138336881622
US,2022-05-08,14 wk ahead inc death,2022-08-13,US,quantile,0.1,8059.69654918015
US,2022-05-08,1 wk ahead cum death,2022-05-14,US,quantile,0.15,1005579.1666824945
US,2022-05-08,2 wk ahead cum death,2022-05-21,US,quantile,0.15,1013698.4655316509
US,2022-05-08,3 wk ahead cum death,2022-05-28,US,quantile,0.15,1021856.9164556414
US,2022-05-08,4 wk ahead cum death,2022-06-04,US,quantile,0.15,1030049.3258445666
US,2022-05-08,5 wk ahead cum death,2022-06-11,US,quantile,0.15,1038270.8697032724
US,2022-05-08,6 wk ahead cum death,2022-06-18,US,quantile,0.15,1046517.0063914799
US,2022-05-08,7 wk ahead cum death,2022-06-25,US,quantile,0.15,1054810.5827975846
US,2022-05-08,8 wk ahead cum death,2022-07-02,US,quantile,0.15,1063137.659446703
US,2022-05-08,9 wk ahead cum death,2022-07-09,US,quantile,0.15,1071486.0651282852
US,2022-05-08,10 wk ahead cum death,2022-07-16,US,quantile,0.15,1079851.83352517
US,2022-05-08,11 wk ahead cum death,2022-07-23,US,quantile,0.15,1088231.237213587
US,2022-05-08,12 wk ahead cum death,2022-07-30,US,quantile,0.15,1096620.7854653355
US,2022-05-08,13 wk ahead cum death,2022-08-06,US,quantile,0.15,1105017.201411964
US,2022-05-08,14 wk ahead cum death,2022-08-13,US,quantile,0.15,1113480.058428883
US,2022-05-08,1 wk ahead inc death,2022-05-14,US,quantile,0.15,8076.166682494431
US,2022-05-08,2 wk ahead inc death,2022-05-21,US,quantile,0.15,8119.387377153709
US,2022-05-08,3 wk ahead inc death,2022-05-28,US,quantile,0.15,8158.450923990458
US,2022-05-08,4 wk ahead inc death,2022-06-04,US,quantile,0.15,8197.112606928496
US,2022-05-08,5 wk ahead inc death,2022-06-11,US,quantile,0.15,8236.816494899987
US,2022-05-08,6 wk ahead inc death,2022-06-18,US,quantile,0.15,8271.538213085756
US,2022-05-08,7 wk ahead inc death,2022-06-25,US,quantile,0.15,8304.528235968388
US,2022-05-08,8 wk ahead inc death,2022-07-02,US,quantile,0.15,8347.029106925427
US,2022-05-08,9 wk ahead inc death,2022-07-09,US,quantile,0.15,8384.700172247365
US,2022-05-08,10 wk ahead inc death,2022-07-16,US,quantile,0.15,8403.956499008835
US,2022-05-08,11 wk ahead inc death,2022-07-23,US,quantile,0.15,8398.777116028965
US,2022-05-08,12 wk ahead inc death,2022-07-30,US,quantile,0.15,8390.370790974423
US,2022-05-08,13 wk ahead inc death,2022-08-06,US,quantile,0.15,8379.072426073626
US,2022-05-08,14 wk ahead inc death,2022-08-13,US,quantile,0.15,8372.061604415625
US,2022-05-08,1 wk ahead cum death,2022-05-14,US,quantile,0.2,1005935.3773746181
US,2022-05-08,2 wk ahead cum death,2022-05-21,US,quantile,0.2,1014415.1347691301
US,2022-05-08,3 wk ahead cum death,2022-05-28,US,quantile,0.2,1022939.662438609
US,2022-05-08,4 wk ahead cum death,2022-06-04,US,quantile,0.2,1031547.9203743212
US,2022-05-08,5 wk ahead cum death,2022-06-11,US,quantile,0.2,1040210.2549894191
US,2022-05-08,6 wk ahead cum death,2022-06-18,US,quantile,0.2,1048881.2739500094
US,2022-05-08,7 wk ahead cum death,2022-06-25,US,quantile,0.2,1057581.3726561922
US,2022-05-08,8 wk ahead cum death,2022-07-02,US,quantile,0.2,1066305.3927397958
US,2022-05-08,9 wk ahead cum death,2022-07-09,US,quantile,0.2,1075048.4552889303
US,2022-05-08,10 wk ahead cum death,2022-07-16,US,quantile,0.2,1083806.0387917731
US,2022-05-08,11 wk ahead cum death,2022-07-23,US,quantile,0.2,1092566.0132803847
US,2022-05-08,12 wk ahead cum death,2022-07-30,US,quantile,0.2,1101252.0449360844
US,2022-05-08,13 wk ahead cum death,2022-08-06,US,quantile,0.2,1109923.5752756677
US,2022-05-08,14 wk ahead cum death,2022-08-13,US,quantile,0.2,1118580.9629729413
US,2022-05-08,1 wk ahead inc death,2022-05-14,US,quantile,0.2,8432.377374618129
US,2022-05-08,2 wk ahead inc death,2022-05-21,US,quantile,0.2,8480.362512838468
US,2022-05-08,3 wk ahead inc death,2022-05-28,US,quantile,0.2,8547.699076295645
US,2022-05-08,4 wk ahead inc death,2022-06-04,US,quantile,0.2,8595.25330141373
US,2022-05-08,5 wk ahead inc death,2022-06-11,US,quantile,0.2,8636.12003384158
US,2022-05-08,6 wk ahead inc death,2022-06-18,US,quantile,0.2,8670.454127314315
US,2022-05-08,7 wk ahead inc death,2022-06-25,US,quantile,0.2,8684.737505012006
US,2022-05-08,8 wk ahead inc death,2022-07-02,US,quantile,0.2,8692.984406452253
US,2022-05-08,9 wk ahead inc death,2022-07-09,US,quantile,0.2,8696.485807839035
US,2022-05-08,10 wk ahead inc death,2022-07-16,US,quantile,0.2,8695.694645323605
US,2022-05-08,11 wk ahead inc death,2022-07-23,US,quantile,0.2,8695.724867149815
US,2022-05-08,12 wk ahead inc death,2022-07-30,US,quantile,0.2,8706.453083866834
US,2022-05-08,13 wk ahead inc death,2022-08-06,US,quantile,0.2,8706.095355472342
US,2022-05-08,14 wk ahead inc death,2022-08-13,US,quantile,0.2,8702.319358280301
US,2022-05-08,1 wk ahead cum death,2022-05-14,US,quantile,0.25,1006256.2101916391
US,2022-05-08,2 wk ahead cum death,2022-05-21,US,quantile,0.25,1015065.7544576526
US,2022-05-08,3 wk ahead cum death,2022-05-28,US,quantile,0.25,1023923.4094082844
US,2022-05-08,4 wk ahead cum death,2022-06-04,US,quantile,0.25,1032813.0311584789
US,2022-05-08,5 wk ahead cum death,2022-06-11,US,quantile,0.25,1041727.1216631485
US,2022-05-08,6 wk ahead cum death,2022-06-18,US,quantile,0.25,1050722.064160563
US,2022-05-08,7 wk ahead cum death,2022-06-25,US,quantile,0.25,1059773.9328843113
US,2022-05-08,8 wk ahead cum death,2022-07-02,US,quantile,0.25,1068759.3893644828
US,2022-05-08,9 wk ahead cum death,2022-07-09,US,quantile,0.25,1077749.6124376971
US,2022-05-08,10 wk ahead cum death,2022-07-16,US,quantile,0.25,1086739.985674914
US,2022-05-08,11 wk ahead cum death,2022-07-23,US,quantile,0.25,1095768.398529632
US,2022-05-08,12 wk ahead cum death,2022-07-30,US,quantile,0.25,1104750.8448503297
US,2022-05-08,13 wk ahead cum death,2022-08-06,US,quantile,0.25,1113722.0703708231
US,2022-05-08,14 wk ahead cum death,2022-08-13,US,quantile,0.25,1122679.0054735858
US,2022-05-08,1 wk ahead inc death,2022-05-14,US,quantile,0.25,8753.21019163914
US,2022-05-08,2 wk ahead inc death,2022-05-21,US,quantile,0.25,8809.544266013429
US,2022-05-08,3 wk ahead inc death,2022-05-28,US,quantile,0.25,8852.167619720101
US,2022-05-08,4 wk ahead inc death,2022-06-04,US,quantile,0.25,8910.214483279735
US,2022-05-08,5 wk ahead inc death,2022-06-11,US,quantile,0.25,8938.529727736488
US,2022-05-08,6 wk ahead inc death,2022-06-18,US,quantile,0.25,8964.026166180149
US,2022-05-08,7 wk ahead inc death,2022-06-25,US,quantile,0.25,8979.485887601972
US,2022-05-08,8 wk ahead inc death,2022-07-02,US,quantile,0.25,8989.350817034021
US,2022-05-08,9 wk ahead inc death,2022-07-09,US,quantile,0.25,8994.128762608394
US,2022-05-08,10 wk ahead inc death,2022-07-16,US,quantile,0.25,8994.281474048272
US,2022-05-08,11 wk ahead inc death,2022-07-23,US,quantile,0.25,8990.25657293573
US,2022-05-08,12 wk ahead inc death,2022-07-30,US,quantile,0.25,8982.446320697665
US,2022-05-08,13 wk ahead inc death,2022-08-06,US,quantile,0.25,8978.754302477464
US,2022-05-08,14 wk ahead inc death,2022-08-13,US,quantile,0.25,8989.525877375156
US,2022-05-08,1 wk ahead cum death,2022-05-14,US,quantile,0.3,1006561.4494332459
US,2022-05-08,2 wk ahead cum death,2022-05-21,US,quantile,0.3,1015674.5284203343
US,2022-05-08,3 wk ahead cum death,2022-05-28,US,quantile,0.3,1024834.9617400136
US,2022-05-08,4 wk ahead cum death,2022-06-04,US,quantile,0.3,1034034.36988031
US,2022-05-08,5 wk ahead cum death,2022-06-11,US,quantile,0.3,1043265.0120992817
US,2022-05-08,6 wk ahead cum death,2022-06-18,US,quantile,0.3,1052519.7725750848
US,2022-05-08,7 wk ahead cum death,2022-06-25,US,quantile,0.3,1061792.1325303328
US,2022-05-08,8 wk ahead cum death,2022-07-02,US,quantile,0.3,1071076.1212961772
US,2022-05-08,9 wk ahead cum death,2022-07-09,US,quantile,0.3,1080366.3002842877
US,2022-05-08,10 wk ahead cum death,2022-07-16,US,quantile,0.3,1089683.972399545
US,2022-05-08,11 wk ahead cum death,2022-07-23,US,quantile,0.3,1099094.9037012975
US,2022-05-08,12 wk ahead cum death,2022-07-30,US,quantile,0.3,1108526.41953325
US,2022-05-08,13 wk ahead cum death,2022-08-06,US,quantile,0.3,1117966.794477137
US,2022-05-08,14 wk ahead cum death,2022-08-13,US,quantile,0.3,1127357.2083084811
US,2022-05-08,1 wk ahead inc death,2022-05-14,US,quantile,0.3,9058.449433245882
US,2022-05-08,2 wk ahead inc death,2022-05-21,US,quantile,0.3,9113.078987088427
US,2022-05-08,3 wk ahead inc death,2022-05-28,US,quantile,0.3,9160.433319679276
US,2022-05-08,4 wk ahead inc death,2022-06-04,US,quantile,0.3,9199.40814029649
US,2022-05-08,5 wk ahead inc death,2022-06-11,US,quantile,0.3,9230.642218971625
US,2022-05-08,6 wk ahead inc death,2022-06-18,US,quantile,0.3,9269.753396238759
US,2022-05-08,7 wk ahead inc death,2022-06-25,US,quantile,0.3,9309.700321846083
US,2022-05-08,8 wk ahead inc death,2022-07-02,US,quantile,0.3,9339.259843846037
US,2022-05-08,9 wk ahead inc death,2022-07-09,US,quantile,0.3,9366.874433881045
US,2022-05-08,10 wk ahead inc death,2022-07-16,US,quantile,0.3,9388.986057751254
US,2022-05-08,11 wk ahead inc death,2022-07-23,US,quantile,0.3,9405.971844092757
US,2022-05-08,12 wk ahead inc death,2022-07-30,US,quantile,0.3,9418.180210537463
US,2022-05-08,13 wk ahead inc death,2022-08-06,US,quantile,0.3,9425.963520522415
US,2022-05-08,14 wk ahead inc death,2022-08-13,US,quantile,0.3,9429.630935309082
US,2022-05-08,1 wk ahead cum death,2022-05-14,US,quantile,0.35,1006868.1962143373
US,2022-05-08,2 wk ahead cum death,2022-05-21,US,quantile,0.35,1016306.5976243488
US,2022-05-08,3 wk ahead cum death,2022-05-28,US,quantile,0.35,1025811.2761140816
US,2022-05-08,4 wk ahead cum death,2022-06-04,US,quantile,0.35,1035373.6257081967
US,2022-05-08,5 wk ahead cum death,2022-06-11,US,quantile,0.35,1044978.1882635147
US,2022-05-08,6 wk ahead cum death,2022-06-18,US,quantile,0.35,1054619.057835193
US,2022-05-08,7 wk ahead cum death,2022-06-25,US,quantile,0.35,1064291.1825717282
US,2022-05-08,8 wk ahead cum death,2022-07-02,US,quantile,0.35,1073988.036643824
US,2022-05-08,9 wk ahead cum death,2022-07-09,US,quantile,0.35,1083703.569854068
US,2022-05-08,10 wk ahead cum death,2022-07-16,US,quantile,0.35,1093432.1703719713
US,2022-05-08,11 wk ahead cum death,2022-07-23,US,quantile,0.35,1103168.6398104772
US,2022-05-08,12 wk ahead cum death,2022-07-30,US,quantile,0.35,1112908.1923739787
US,2022-05-08,13 wk ahead cum death,2022-08-06,US,quantile,0.35,1122646.4112629641
US,2022-05-08,14 wk ahead cum death,2022-08-13,US,quantile,0.35,1132379.2391065867
US,2022-05-08,1 wk ahead inc death,2022-05-14,US,quantile,0.35,9365.196214337273
US,2022-05-08,2 wk ahead inc death,2022-05-21,US,quantile,0.35,9438.401410011573
US,2022-05-08,3 wk ahead inc death,2022-05-28,US,quantile,0.35,9503.141233447193
US,2022-05-08,4 wk ahead inc death,2022-06-04,US,quantile,0.35,9556.875957508011
US,2022-05-08,5 wk ahead inc death,2022-06-11,US,quantile,0.35,9602.616697520389
US,2022-05-08,6 wk ahead inc death,2022-06-18,US,quantile,0.35,9640.86957167834
US,2022-05-08,7 wk ahead inc death,2022-06-25,US,quantile,0.35,9672.124736535176
US,2022-05-08,8 wk ahead inc death,2022-07-02,US,quantile,0.35,9696.854072095826
US,2022-05-08,9 wk ahead inc death,2022-07-09,US,quantile,0.35,9715.53321024403
US,2022-05-08,10 wk ahead inc death,2022-07-16,US,quantile,0.35,9727.172502539306
US,2022-05-08,11 wk ahead inc death,2022-07-23,US,quantile,0.35,9727.291695705057
US,2022-05-08,12 wk ahead inc death,2022-07-30,US,quantile,0.35,9722.994925995357
US,2022-05-08,13 wk ahead inc death,2022-08-06,US,quantile,0.35,9714.661658861301
US,2022-05-08,14 wk ahead inc death,2022-08-13,US,quantile,0.35,9697.814479544759
US,2022-05-08,1 wk ahead cum death,2022-05-14,US,quantile,0.4,1007196.7223029428
US,2022-05-08,2 wk ahead cum death,2022-05-21,US,quantile,0.4,1016965.6619193632
US,2022-05-08,3 wk ahead cum death,2022-05-28,US,quantile,0.4,1026802.2405579075
US,2022-05-08,4 wk ahead cum death,2022-06-04,US,quantile,0.4,1036697.2083420567
US,2022-05-08,5 wk ahead cum death,2022-06-11,US,quantile,0.4,1046641.8620454322
US,2022-05-08,6 wk ahead cum death,2022-06-18,US,quantile,0.4,1056628.0455477294
US,2022-05-08,7 wk ahead cum death,2022-06-25,US,quantile,0.4,1066648.1352816087
US,2022-05-08,8 wk ahead cum death,2022-07-02,US,quantile,0.4,1076678.1845760792
US,2022-05-08,9 wk ahead cum death,2022-07-09,US,quantile,0.4,1086734.0864033378
US,2022-05-08,10 wk ahead cum death,2022-07-16,US,quantile,0.4,1096802.1064948563
US,2022-05-08,11 wk ahead cum death,2022-07-23,US,quantile,0.4,1106876.6588555377
US,2022-05-08,12 wk ahead cum death,2022-07-30,US,quantile,0.4,1116952.59788416
US,2022-05-08,13 wk ahead cum death,2022-08-06,US,quantile,0.4,1127025.2097756218
US,2022-05-08,14 wk ahead cum death,2022-08-13,US,quantile,0.4,1137090.1761954636
US,2022-05-08,1 wk ahead inc death,2022-05-14,US,quantile,0.4,9693.722302942722
US,2022-05-08,2 wk ahead inc death,2022-05-21,US,quantile,0.4,9768.939616420492
US,2022-05-08,3 wk ahead inc death,2022-05-28,US,quantile,0.4,9836.578638544306
US,2022-05-08,4 wk ahead inc death,2022-06-04,US,quantile,0.4,9894.9677841492
US,2022-05-08,5 wk ahead inc death,2022-06-11,US,quantile,0.4,9941.644629621505
US,2022-05-08,6 wk ahead inc death,2022-06-18,US,quantile,0.4,9981.127698550747
US,2022-05-08,7 wk ahead inc death,2022-06-25,US,quantile,0.4,10012.96707524322
US,2022-05-08,8 wk ahead inc death,2022-07-02,US,quantile,0.4,10015.862605047227
US,2022-05-08,9 wk ahead inc death,2022-07-09,US,quantile,0.4,10007.34031899348
US,2022-05-08,10 wk ahead inc death,2022-07-16,US,quantile,0.4,10008.689375811071
US,2022-05-08,11 wk ahead inc death,2022-07-23,US,quantile,0.4,10009.41555889994
US,2022-05-08,12 wk ahead inc death,2022-07-30,US,quantile,0.4,10005.187107236312
US,2022-05-08,13 wk ahead inc death,2022-08-06,US,quantile,0.4,9996.447669970245
US,2022-05-08,14 wk ahead inc death,2022-08-13,US,quantile,0.4,9965.540585184843
US,2022-05-08,1 wk ahead cum death,2022-05-14,US,quantile,0.45,1007469.953173434
US,2022-05-08,2 wk ahead cum death,2022-05-21,US,quantile,0.45,1017508.1576269753
US,2022-05-08,3 wk ahead cum death,2022-05-28,US,quantile,0.45,1027609.3919355046
US,2022-05-08,4 wk ahead cum death,2022-06-04,US,quantile,0.45,1037763.833247225
US,2022-05-08,5 wk ahead cum death,2022-06-11,US,quantile,0.45,1047962.298703428
US,2022-05-08,6 wk ahead cum death,2022-06-18,US,quantile,0.45,1058196.2564925342
US,2022-05-08,7 wk ahead cum death,2022-06-25,US,quantile,0.45,1068457.7911169473
US,2022-05-08,8 wk ahead cum death,2022-07-02,US,quantile,0.45,1078692.7305748467
US,2022-05-08,9 wk ahead cum death,2022-07-09,US,quantile,0.45,1088853.1803179109
US,2022-05-08,10 wk ahead cum death,2022-07-16,US,quantile,0.45,1099146.0965864635
US,2022-05-08,11 wk ahead cum death,2022-07-23,US,quantile,0.45,1109448.5365167824
US,2022-05-08,12 wk ahead cum death,2022-07-30,US,quantile,0.45,1119750.575885328
US,2022-05-08,13 wk ahead cum death,2022-08-06,US,quantile,0.45,1130047.3951575353
US,2022-05-08,14 wk ahead cum death,2022-08-13,US,quantile,0.45,1140334.58167215
US,2022-05-08,1 wk ahead inc death,2022-05-14,US,quantile,0.45,9966.953173433989
US,2022-05-08,2 wk ahead inc death,2022-05-21,US,quantile,0.45,10038.204453541339
US,2022-05-08,3 wk ahead inc death,2022-05-28,US,quantile,0.45,10101.234308529272
US,2022-05-08,4 wk ahead inc death,2022-06-04,US,quantile,0.45,10154.441311720386
US,2022-05-08,5 wk ahead inc death,2022-06-11,US,quantile,0.45,10177.318785797059
US,2022-05-08,6 wk ahead inc death,2022-06-18,US,quantile,0.45,10215.93597005941
US,2022-05-08,7 wk ahead inc death,2022-06-25,US,quantile,0.45,10246.717442177609
US,2022-05-08,8 wk ahead inc death,2022-07-02,US,quantile,0.45,10258.66099319905
US,2022-05-08,9 wk ahead inc death,2022-07-09,US,quantile,0.45,10272.260724447295
US,2022-05-08,10 wk ahead inc death,2022-07-16,US,quantile,0.45,10279.704300806672
US,2022-05-08,11 wk ahead inc death,2022-07-23,US,quantile,0.45,10280.544604520499
US,2022-05-08,12 wk ahead inc death,2022-07-30,US,quantile,0.45,10257.077838159352
US,2022-05-08,13 wk ahead inc death,2022-08-06,US,quantile,0.45,10238.210189020261
