location_name,forecast_date,target,target_end_date,location,type,quantile,value
US,2022-03-06,1 wk ahead cum death,2022-03-12,US,quantile,0.01,967216.9590993428
US,2022-03-06,2 wk ahead cum death,2022-03-19,US,quantile,0.01,974591.476696703
US,2022-03-06,3 wk ahead cum death,2022-03-26,US,quantile,0.01,981419.8663267295
US,2022-03-06,4 wk ahead cum death,2022-04-02,US,quantile,0.01,987877.0644325295
US,2022-03-06,5 wk ahead cum death,2022-04-09,US,quantile,0.01,994076.6945778365
US,2022-03-06,6 wk ahead cum death,2022-04-16,US,quantile,0.01,1000097.8417986181
US,2022-03-06,7 wk ahead cum death,2022-04-23,US,quantile,0.01,1005995.3497167161
US,2022-03-06,8 wk ahead cum death,2022-04-30,US,quantile,0.01,1011807.0493545178
US,2022-03-06,9 wk ahead cum death,2022-05-07,US,quantile,0.01,1017558.8647081767
US,2022-03-06,10 wk ahead cum death,2022-05-14,US,quantile,0.01,1023268.393405532
US,2022-03-06,11 wk ahead cum death,2022-05-21,US,quantile,0.01,1028947.4205119334
US,2022-03-06,12 wk ahead cum death,2022-05-28,US,quantile,0.01,1034551.3086830336
US,2022-03-06,13 wk ahead cum death,2022-06-04,US,quantile,0.01,1040070.2228129101
US,2022-03-06,14 wk ahead cum death,2022-06-11,US,quantile,0.01,1045555.5347484336
US,2022-03-06,1 wk ahead inc death,2022-03-12,US,quantile,0.01,8779.959099342856
US,2022-03-06,2 wk ahead inc death,2022-03-19,US,quantile,0.01,7374.517597360145
US,2022-03-06,3 wk ahead inc death,2022-03-26,US,quantile,0.01,6828.389630026482
US,2022-03-06,4 wk ahead inc death,2022-04-02,US,quantile,0.01,6457.198105799979
US,2022-03-06,5 wk ahead inc death,2022-04-09,US,quantile,0.01,6199.630145307099
US,2022-03-06,6 wk ahead inc death,2022-04-16,US,quantile,0.01,6021.147220781548
US,2022-03-06,7 wk ahead inc death,2022-04-23,US,quantile,0.01,5897.507918097992
US,2022-03-06,8 wk ahead inc death,2022-04-30,US,quantile,0.01,5795.530139707262
US,2022-03-06,9 wk ahead inc death,2022-05-07,US,quantile,0.01,5714.57508599706
US,2022-03-06,10 wk ahead inc death,2022-05-14,US,quantile,0.01,5651.053019464505
US,2022-03-06,11 wk ahead inc death,2022-05-21,US,quantile,0.01,5599.578815596113
US,2022-03-06,12 wk ahead inc death,2022-05-28,US,quantile,0.01,5556.40087872853
US,2022-03-06,13 wk ahead inc death,2022-06-04,US,quantile,0.01,5518.914129876485
US,2022-03-06,14 wk ahead inc death,2022-06-11,US,quantile,0.01,5485.3119355235385
US,2022-03-06,1 wk ahead cum death,2022-03-12,US,quantile,0.025,967251.9677472092
US,2022-03-06,2 wk ahead cum death,2022-03-19,US,quantile,0.025,974706.2051723496
US,2022-03-06,3 wk ahead cum death,2022-03-26,US,quantile,0.025,981628.9396631583
US,2022-03-06,4 wk ahead cum death,2022-04-02,US,quantile,0.025,988180.8959357886
US,2022-03-06,5 wk ahead cum death,2022-04-09,US,quantile,0.025,994466.3892862389
US,2022-03-06,6 wk ahead cum death,2022-04-16,US,quantile,0.025,1000558.5272911229
US,2022-03-06,7 wk ahead cum death,2022-04-23,US,quantile,0.025,1006508.5034425308
US,2022-03-06,8 wk ahead cum death,2022-04-30,US,quantile,0.025,1012352.124197293
US,2022-03-06,9 wk ahead cum death,2022-05-07,US,quantile,0.025,1018114.3914205224
US,2022-03-06,10 wk ahead cum death,2022-05-14,US,quantile,0.025,1023812.7453348056
US,2022-03-06,11 wk ahead cum death,2022-05-21,US,quantile,0.025,1029459.3224534894
