location_name,forecast_date,target,target_end_date,location,type,quantile,value
US,2022-02-27,14 wk ahead cum death,2022-06-04,US,quantile,0.05,1041472.3323880363
US,2022-02-27,1 wk ahead inc death,2022-03-05,US,quantile,0.05,10813.62741554964
US,2022-02-27,2 wk ahead inc death,2022-03-12,US,quantile,0.05,8706.171315196203
US,2022-02-27,3 wk ahead inc death,2022-03-19,US,quantile,0.05,7767.926249677618
US,2022-02-27,4 wk ahead inc death,2022-03-26,US,quantile,0.05,7122.529602458841
US,2022-02-27,5 wk ahead inc death,2022-04-02,US,quantile,0.05,6668.176992185623
US,2022-02-27,6 wk ahead inc death,2022-04-09,US,quantile,0.05,6336.561280087871
US,2022-02-27,7 wk ahead inc death,2022-04-16,US,quantile,0.05,6096.380716952612
US,2022-02-27,8 wk ahead inc death,2022-04-23,US,quantile,0.05,5927.487874543551
US,2022-02-27,9 wk ahead inc death,2022-04-30,US,quantile,0.05,5804.37834980851
US,2022-02-27,10 wk ahead inc death,2022-05-07,US,quantile,0.05,5713.102871476929
US,2022-02-27,11 wk ahead inc death,2022-05-14,US,quantile,0.05,5648.223091611313
US,2022-02-27,12 wk ahead inc death,2022-05-21,US,quantile,0.05,5598.535540447384
US,2022-02-27,13 wk ahead inc death,2022-05-28,US,quantile,0.05,5559.073852458969
US,2022-02-27,14 wk ahead inc death,2022-06-04,US,quantile,0.05,5526.489227742912
US,2022-02-27,1 wk ahead cum death,2022-03-05,US,quantile,0.1,959068.17679251
US,2022-02-27,2 wk ahead cum death,2022-03-12,US,quantile,0.1,967885.1481068047
US,2022-02-27,3 wk ahead cum death,2022-03-19,US,quantile,0.1,975806.2624357824
US,2022-02-27,4 wk ahead cum death,2022-03-26,US,quantile,0.1,983126.3361881525
US,2022-02-27,5 wk ahead cum death,2022-04-02,US,quantile,0.1,990032.1337638132
US,2022-02-27,6 wk ahead cum death,2022-04-09,US,quantile,0.1,996645.100444089
US,2022-02-27,7 wk ahead cum death,2022-04-16,US,quantile,0.1,1003053.778996385
US,2022-02-27,8 wk ahead cum death,2022-04-23,US,quantile,0.1,1009319.388759739
US,2022-02-27,9 wk ahead cum death,2022-04-30,US,quantile,0.1,1015483.9761341834
US,2022-02-27,10 wk ahead cum death,2022-05-07,US,quantile,0.1,1021568.229769586
US,2022-02-27,11 wk ahead cum death,2022-05-14,US,quantile,0.1,1027594.3649832368
US,2022-02-27,12 wk ahead cum death,2022-05-21,US,quantile,0.1,1033548.5483968798
US,2022-02-27,13 wk ahead cum death,2022-05-28,US,quantile,0.1,1039452.4148211953
US,2022-02-27,14 wk ahead cum death,2022-06-04,US,quantile,0.1,1045344.5543717726
US,2022-02-27,1 wk ahead inc death,2022-03-05,US,quantile,0.1,10853.176792509947
US,2022-02-27,2 wk ahead inc death,2022-03-12,US,quantile,0.1,8816.971314294799
US,2022-02-27,3 wk ahead inc death,2022-03-19,US,quantile,0.1,7929.710131978197
US,2022-02-27,4 wk ahead inc death,2022-03-26,US,quantile,0.1,7326.203392662154
US,2022-02-27,5 wk ahead inc death,2022-04-02,US,quantile,0.1,6905.797575660656
US,2022-02-27,6 wk ahead inc death,2022-04-09,US,quantile,0.1,6612.966680275905
US,2022-02-27,7 wk ahead inc death,2022-04-16,US,quantile,0.1,6406.492313417839
US,2022-02-27,8 wk ahead inc death,2022-04-23,US,quantile,0.1,6252.389566075103
US,2022-02-27,9 wk ahead inc death,2022-04-30,US,quantile,0.1,6144.8206434894355
US,2022-02-27,10 wk ahead inc death,2022-05-07,US,quantile,0.1,6066.099002198549
US,2022-02-27,11 wk ahead inc death,2022-05-14,US,quantile,0.1,6006.896098268917
US,2022-02-27,12 wk ahead inc death,2022-05-21,US,quantile,0.1,5956.264030541969
US,2022-02-27,13 wk ahead inc death,2022-05-28,US,quantile,0.1,5914.504128644965
US,2022-02-27,14 wk ahead inc death,2022-06-04,US,quantile,0.1,5878.573028588714
US,2022-02-27,1 wk ahead cum death,2022-03-05,US,quantile,0.15,959121.1640528211
US,2022-02-27,2 wk ahead cum death,2022-03-12,US,quantile,0.15,968103.4359025905
US,2022-02-27,3 wk ahead cum death,2022-03-19,US,quantile,0.15,976278.8140908723
US,2022-02-27,4 wk ahead cum death,2022-03-26,US,quantile,0.15,983886.3479689241
US,2022-02-27,5 wk ahead cum death,2022-04-02,US,quantile,0.15,991077.4829419256
US,2022-02-27,6 wk ahead cum death,2022-04-09,US,quantile,0.15,997976.5589263664
US,2022-02-27,7 wk ahead cum death,2022-04-16,US,quantile,0.15,1004663.8466181786
US,2022-02-27,8 wk ahead cum death,2022-04-23,US,quantile,0.15,1011195.3245269031
US,2022-02-27,9 wk ahead cum death,2022-04-30,US,quantile,0.15,1017609.9394716591
US,2022-02-27,10 wk ahead cum death,2022-05-07,US,quantile,0.15,1023934.7044583894
US,2022-02-27,11 wk ahead cum death,2022-05-14,US,quantile,0.15,1030188.287499291
US,2022-02-27,12 wk ahead cum death,2022-05-21,US,quantile,0.15,1036383.5321606306
US,2022-02-27,13 wk ahead cum death,2022-05-28,US,quantile,0.15,1042529.2258885624
US,2022-02-27,14 wk ahead cum death,2022-06-04,US,quantile,0.15,1048631.3364462743
US,2022-02-27,1 wk ahead inc death,2022-03-05,US,quantile,0.15,10906.164052821137
US,2022-02-27,2 wk ahead inc death,2022-03-12,US,quantile,0.15,8982.271849769424
US,2022-02-27,3 wk ahead inc death,2022-03-19,US,quantile,0.15,8169.167862801323
US,2022-02-27,4 wk ahead inc death,2022-03-26,US,quantile,0.15,7598.071391731361
US,2022-02-27,5 wk ahead inc death,2022-04-02,US,quantile,0.15,7191.134973001504
US,2022-02-27,6 wk ahead inc death,2022-04-09,US,quantile,0.15,6899.075984440767
US,2022-02-27,7 wk ahead inc death,2022-04-16,US,quantile,0.15,6687.287691812264
US,2022-02-27,8 wk ahead inc death,2022-04-23,US,quantile,0.15,6531.477908724407
US,2022-02-27,9 wk ahead inc death,2022-04-30,US,quantile,0.15,6415.273055441282
US,2022-02-27,10 wk ahead inc death,2022-05-07,US,quantile,0.15,6333.353961557569
US,2022-02-27,11 wk ahead inc death,2022-05-14,US,quantile,0.15,6282.339140506136
US,2022-02-27,12 wk ahead inc death,2022-05-21,US,quantile,0.15,6238.939296360547
US,2022-02-27,13 wk ahead inc death,2022-05-28,US,quantile,0.15,6203.131543670455
US,2022-02-27,14 wk ahead inc death,2022-06-04,US,quantile,0.15,6172.985070891073
US,2022-02-27,1 wk ahead cum death,2022-03-05,US,quantile,0.2,959162.2094133735
US,2022-02-27,2 wk ahead cum death,2022-03-12,US,quantile,0.2,968267.4263458702
US,2022-02-27,3 wk ahead cum death,2022-03-19,US,quantile,0.2,976621.5017835484
US,2022-02-27,4 wk ahead cum death,2022-03-26,US,quantile,0.2,984464.5440471651
US,2022-02-27,5 wk ahead cum death,2022-04-02,US,quantile,0.2,991948.2865939196
US,2022-02-27,6 wk ahead cum death,2022-04-09,US,quantile,0.2,999170.5665816099
US,2022-02-27,7 wk ahead cum death,2022-04-16,US,quantile,0.2,1006187.4716551888
US,2022-02-27,8 wk ahead cum death,2022-04-23,US,quantile,0.2,1013056.2406871183
US,2022-02-27,9 wk ahead cum death,2022-04-30,US,quantile,0.2,1019797.9822780944
US,2022-02-27,10 wk ahead cum death,2022-05-07,US,quantile,0.2,1026451.6126387498
US,2022-02-27,11 wk ahead cum death,2022-05-14,US,quantile,0.2,1033033.9080671772
US,2022-02-27,12 wk ahead cum death,2022-05-21,US,quantile,0.2,1039556.3725952456
US,2022-02-27,13 wk ahead cum death,2022-05-28,US,quantile,0.2,1046026.8457386477
US,2022-02-27,14 wk ahead cum death,2022-06-04,US,quantile,0.2,1052450.6371471658
US,2022-02-27,1 wk ahead inc death,2022-03-05,US,quantile,0.2,10947.20941337347
US,2022-02-27,2 wk ahead inc death,2022-03-12,US,quantile,0.2,9103.744921325962
US,2022-02-27,3 wk ahead inc death,2022-03-19,US,quantile,0.2,8355.536806559796
US,2022-02-27,4 wk ahead inc death,2022-03-26,US,quantile,0.2,7841.071310193138
US,2022-02-27,5 wk ahead inc death,2022-04-02,US,quantile,0.2,7470.668712717714
US,2022-02-27,6 wk ahead inc death,2022-04-09,US,quantile,0.2,7200.346906533372
US,2022-02-27,7 wk ahead inc death,2022-04-16,US,quantile,0.2,7001.89545619993
US,2022-02-27,8 wk ahead inc death,2022-04-23,US,quantile,0.2,6854.208792011347
US,2022-02-27,9 wk ahead inc death,2022-04-30,US,quantile,0.2,6741.741590976133
US,2022-02-27,10 wk ahead inc death,2022-05-07,US,quantile,0.2,6653.63036065537
US,2022-02-27,11 wk ahead inc death,2022-05-14,US,quantile,0.2,6582.295428427402
US,2022-02-27,12 wk ahead inc death,2022-05-21,US,quantile,0.2,6522.464528068388
US,2022-02-27,13 wk ahead inc death,2022-05-28,US,quantile,0.2,6470.473143402138
US,2022-02-27,14 wk ahead inc death,2022-06-04,US,quantile,0.2,6423.791408518004
US,2022-02-27,1 wk ahead cum death,2022-03-05,US,quantile,0.25,959201.75942555
US,2022-02-27,2 wk ahead cum death,2022-03-12,US,quantile,0.25,968417.5257778869
US,2022-02-27,3 wk ahead cum death,2022-03-19,US,quantile,0.25,976933.1643572407
US,2022-02-27,4 wk ahead cum death,2022-03-26,US,quantile,0.25,984968.5399756461
US,2022-02-27,5 wk ahead cum death,2022-04-02,US,quantile,0.25,992666.2386424895
US,2022-02-27,6 wk ahead cum death,2022-04-09,US,quantile,0.25,1000125.2439949717
US,2022-02-27,7 wk ahead cum death,2022-04-16,US,quantile,0.25,1007413.9800216747
US,2022-02-27,8 wk ahead cum death,2022-04-23,US,quantile,0.25,1014546.5756443103
US,2022-02-27,9 wk ahead cum death,2022-04-30,US,quantile,0.25,1021571.5895669573
US,2022-02-27,10 wk ahead cum death,2022-05-07,US,quantile,0.25,1028580.2102169931
US,2022-02-27,11 wk ahead cum death,2022-05-14,US,quantile,0.25,1035536.7295361832
US,2022-02-27,12 wk ahead cum death,2022-05-21,US,quantile,0.25,1042450.3725976518
US,2022-02-27,13 wk ahead cum death,2022-05-28,US,quantile,0.25,1049303.3038086514
US,2022-02-27,14 wk ahead cum death,2022-06-04,US,quantile,0.25,1056040.4830095882
US,2022-02-27,1 wk ahead inc death,2022-03-05,US,quantile,0.25,10986.75942555
US,2022-02-27,2 wk ahead inc death,2022-03-12,US,quantile,0.25,9215.766352336854
US,2022-02-27,3 wk ahead inc death,2022-03-19,US,quantile,0.25,8515.638579353807
US,2022-02-27,4 wk ahead inc death,2022-03-26,US,quantile,0.25,8035.375618405407
US,2022-02-27,5 wk ahead inc death,2022-04-02,US,quantile,0.25,7696.223657079274
US,2022-02-27,6 wk ahead inc death,2022-04-09,US,quantile,0.25,7449.559974672389
US,2022-02-27,7 wk ahead inc death,2022-04-16,US,quantile,0.25,7282.634984511067
US,2022-02-27,8 wk ahead inc death,2022-04-23,US,quantile,0.25,7155.301059357822
US,2022-02-27,9 wk ahead inc death,2022-04-30,US,quantile,0.25,7048.974685319117
US,2022-02-27,10 wk ahead inc death,2022-05-07,US,quantile,0.25,6964.674659283366
US,2022-02-27,11 wk ahead inc death,2022-05-14,US,quantile,0.25,6895.466594085679
US,2022-02-27,12 wk ahead inc death,2022-05-21,US,quantile,0.25,6836.530630752561
US,2022-02-27,13 wk ahead inc death,2022-05-28,US,quantile,0.25,6784.534783862764
US,2022-02-27,14 wk ahead inc death,2022-06-04,US,quantile,0.25,6737.179200936807
US,2022-02-27,1 wk ahead cum death,2022-03-05,US,quantile,0.3,959246.8021884947
US,2022-02-27,2 wk ahead cum death,2022-03-12,US,quantile,0.3,968588.378224848
US,2022-02-27,3 wk ahead cum death,2022-03-19,US,quantile,0.3,977279.705313752
US,2022-02-27,4 wk ahead cum death,2022-03-26,US,quantile,0.3,985516.850809356
US,2022-02-27,5 wk ahead cum death,2022-04-02,US,quantile,0.3,993430.3214140348
US,2022-02-27,6 wk ahead cum death,2022-04-09,US,quantile,0.3,1001109.519526462
US,2022-02-27,7 wk ahead cum death,2022-04-16,US,quantile,0.3,1008619.9943734537
US,2022-02-27,8 wk ahead cum death,2022-04-23,US,quantile,0.3,1016020.9608134907
US,2022-02-27,9 wk ahead cum death,2022-04-30,US,quantile,0.3,1023329.0143226907
US,2022-02-27,10 wk ahead cum death,2022-05-07,US,quantile,0.3,1030563.9808159596
US,2022-02-27,11 wk ahead cum death,2022-05-14,US,quantile,0.3,1037739.1294734236
US,2022-02-27,12 wk ahead cum death,2022-05-21,US,quantile,0.3,1044863.2057439997
US,2022-02-27,13 wk ahead cum death,2022-05-28,US,quantile,0.3,1051945.222723316
US,2022-02-27,14 wk ahead cum death,2022-06-04,US,quantile,0.3,1059015.6942629933
US,2022-02-27,1 wk ahead inc death,2022-03-05,US,quantile,0.3,11031.802188494732
US,2022-02-27,2 wk ahead inc death,2022-03-12,US,quantile,0.3,9341.781275918149
US,2022-02-27,3 wk ahead inc death,2022-03-19,US,quantile,0.3,8689.531556448992
US,2022-02-27,4 wk ahead inc death,2022-03-26,US,quantile,0.3,8237.145495603816
US,2022-02-27,5 wk ahead inc death,2022-04-02,US,quantile,0.3,7915.873887614347
US,2022-02-27,6 wk ahead inc death,2022-04-09,US,quantile,0.3,7688.300223553344
US,2022-02-27,7 wk ahead inc death,2022-04-16,US,quantile,0.3,7523.178105509258
US,2022-02-27,8 wk ahead inc death,2022-04-23,US,quantile,0.3,7402.293173100683
US,2022-02-27,9 wk ahead inc death,2022-04-30,US,quantile,0.3,7315.283426546329
US,2022-02-27,10 wk ahead inc death,2022-05-07,US,quantile,0.3,7248.017405819264
US,2022-02-27,11 wk ahead inc death,2022-05-14,US,quantile,0.3,7193.8214260923205
US,2022-02-27,12 wk ahead inc death,2022-05-21,US,quantile,0.3,7148.090849201125
US,2022-02-27,13 wk ahead inc death,2022-05-28,US,quantile,0.3,7106.329820421454
US,2022-02-27,14 wk ahead inc death,2022-06-04,US,quantile,0.3,7063.160308173159
US,2022-02-27,1 wk ahead cum death,2022-03-05,US,quantile,0.35,959287.1726456473
US,2022-02-27,2 wk ahead cum death,2022-03-12,US,quantile,0.35,968744.5204927435
US,2022-02-27,3 wk ahead cum death,2022-03-19,US,quantile,0.35,977605.6304301989
US,2022-02-27,4 wk ahead cum death,2022-03-26,US,quantile,0.35,986054.2247893392
US,2022-02-27,5 wk ahead cum death,2022-04-02,US,quantile,0.35,994205.3596616968
US,2022-02-27,6 wk ahead cum death,2022-04-09,US,quantile,0.35,1002146.2498509197
US,2022-02-27,7 wk ahead cum death,2022-04-16,US,quantile,0.35,1009950.4057197664
US,2022-02-27,8 wk ahead cum death,2022-04-23,US,quantile,0.35,1017643.3614441958
US,2022-02-27,9 wk ahead cum death,2022-04-30,US,quantile,0.35,1025251.059298453
US,2022-02-27,10 wk ahead cum death,2022-05-07,US,quantile,0.35,1032790.8017014522
US,2022-02-27,11 wk ahead cum death,2022-05-14,US,quantile,0.35,1040273.9390825431
US,2022-02-27,12 wk ahead cum death,2022-05-21,US,quantile,0.35,1047707.7473208784
US,2022-02-27,13 wk ahead cum death,2022-05-28,US,quantile,0.35,1055096.7236945606
US,2022-02-27,14 wk ahead cum death,2022-06-04,US,quantile,0.35,1062443.5067270016
US,2022-02-27,1 wk ahead inc death,2022-03-05,US,quantile,0.35,11072.172645647335
US,2022-02-27,2 wk ahead inc death,2022-03-12,US,quantile,0.35,9457.347847096085
US,2022-02-27,3 wk ahead inc death,2022-03-19,US,quantile,0.35,8860.782896589277
US,2022-02-27,4 wk ahead inc death,2022-03-26,US,quantile,0.35,8447.749558845882
US,2022-02-27,5 wk ahead inc death,2022-04-02,US,quantile,0.35,8159.711776149715
US,2022-02-27,6 wk ahead inc death,2022-04-09,US,quantile,0.35,7953.760551111073
US,2022-02-27,7 wk ahead inc death,2022-04-16,US,quantile,0.35,7804.155868846666
US,2022-02-27,8 wk ahead inc death,2022-04-23,US,quantile,0.35,7692.955724429455
US,2022-02-27,9 wk ahead inc death,2022-04-30,US,quantile,0.35,7607.697854257165
US,2022-02-27,10 wk ahead inc death,2022-05-07,US,quantile,0.35,7539.742402999173
US,2022-02-27,11 wk ahead inc death,2022-05-14,US,quantile,0.35,7483.137381090945
US,2022-02-27,12 wk ahead inc death,2022-05-21,US,quantile,0.35,7433.808238335349
US,2022-02-27,13 wk ahead inc death,2022-05-28,US,quantile,0.35,7388.976373682054
US,2022-02-27,14 wk ahead inc death,2022-06-04,US,quantile,0.35,7346.783032441046
US,2022-02-27,1 wk ahead cum death,2022-03-05,US,quantile,0.4,959329.5279314414
US,2022-02-27,2 wk ahead cum death,2022-03-12,US,quantile,0.4,968915.4233353328
US,2022-02-27,3 wk ahead cum death,2022-03-19,US,quantile,0.4,977970.0261309382
US,2022-02-27,4 wk ahead cum death,2022-03-26,US,quantile,0.4,986660.070807052
US,2022-02-27,5 wk ahead cum death,2022-04-02,US,quantile,0.4,995088.8950086891
US,2022-02-27,6 wk ahead cum death,2022-04-09,US,quantile,0.4,1003331.5396889022
US,2022-02-27,7 wk ahead cum death,2022-04-16,US,quantile,0.4,1011436.5743238265
US,2022-02-27,8 wk ahead cum death,2022-04-23,US,quantile,0.4,1019437.5831125041
US,2022-02-27,9 wk ahead cum death,2022-04-30,US,quantile,0.4,1027357.1130238388
US,2022-02-27,10 wk ahead cum death,2022-05-07,US,quantile,0.4,1035210.0810264639
US,2022-02-27,11 wk ahead cum death,2022-05-14,US,quantile,0.4,1043006.1722164181
US,2022-02-27,12 wk ahead cum death,2022-05-21,US,quantile,0.4,1050751.5014894968
US,2022-02-27,13 wk ahead cum death,2022-05-28,US,quantile,0.4,1058449.7733648818
US,2022-02-27,14 wk ahead cum death,2022-06-04,US,quantile,0.4,1066103.0797296073
US,2022-02-27,1 wk ahead inc death,2022-03-05,US,quantile,0.4,11114.527931441413
US,2022-02-27,2 wk ahead inc death,2022-03-12,US,quantile,0.4,9585.89540389136
US,2022-02-27,3 wk ahead inc death,2022-03-19,US,quantile,0.4,9054.061947349623
US,2022-02-27,4 wk ahead inc death,2022-03-26,US,quantile,0.4,8689.264892378076
US,2022-02-27,5 wk ahead inc death,2022-04-02,US,quantile,0.4,8429.758486708906
US,2022-02-27,6 wk ahead inc death,2022-04-09,US,quantile,0.4,8242.644680213043
US,2022-02-27,7 wk ahead inc death,2022-04-16,US,quantile,0.4,8105.034634924261
US,2022-02-27,8 wk ahead inc death,2022-04-23,US,quantile,0.4,8001.008788677678
US,2022-02-27,9 wk ahead inc death,2022-04-30,US,quantile,0.4,7919.529911334744
US,2022-02-27,10 wk ahead inc death,2022-05-07,US,quantile,0.4,7852.96800262495
US,2022-02-27,11 wk ahead inc death,2022-05-14,US,quantile,0.4,7796.091189954198
US,2022-02-27,12 wk ahead inc death,2022-05-21,US,quantile,0.4,7745.329273078847
US,2022-02-27,13 wk ahead inc death,2022-05-28,US,quantile,0.4,7698.271875384777
US,2022-02-27,14 wk ahead inc death,2022-06-04,US,quantile,0.4,7653.306364725764
US,2022-02-27,1 wk ahead cum death,2022-03-05,US,quantile,0.45,959365.5037169347
US,2022-02-27,2 wk ahead cum death,2022-03-12,US,quantile,0.45,969052.6607368496
US,2022-02-27,3 wk ahead cum death,2022-03-19,US,quantile,0.45,978251.8916471434
US,2022-02-27,4 wk ahead cum death,2022-03-26,US,quantile,0.45,987115.9853958779
US,2022-02-27,5 wk ahead cum death,2022-04-02,US,quantile,0.45,995742.2434859117
US,2022-02-27,6 wk ahead cum death,2022-04-09,US,quantile,0.45,1004196.6496382058
US,2022-02-27,7 wk ahead cum death,2022-04-16,US,quantile,0.45,1012522.7690684515
US,2022-02-27,8 wk ahead cum death,2022-04-23,US,quantile,0.45,1020750.6521900195
US,2022-02-27,9 wk ahead cum death,2022-04-30,US,quantile,0.45,1028900.3302386528
US,2022-02-27,10 wk ahead cum death,2022-05-07,US,quantile,0.45,1036984.9346398623
US,2022-02-27,11 wk ahead cum death,2022-05-14,US,quantile,0.45,1045012.8737117862
US,2022-02-27,12 wk ahead cum death,2022-05-21,US,quantile,0.45,1052989.35375886
US,2022-02-27,13 wk ahead cum death,2022-05-28,US,quantile,0.45,1060917.4305399084
US,2022-02-27,14 wk ahead cum death,2022-06-04,US,quantile,0.45,1068798.735967808
US,2022-02-27,1 wk ahead inc death,2022-03-05,US,quantile,0.45,11150.503716934705
US,2022-02-27,2 wk ahead inc death,2022-03-12,US,quantile,0.45,9687.157019914943
US,2022-02-27,3 wk ahead inc death,2022-03-19,US,quantile,0.45,9199.230910293805
US,2022-02-27,4 wk ahead inc death,2022-03-26,US,quantile,0.45,8865.452199329204
US,2022-02-27,5 wk ahead inc death,2022-04-02,US,quantile,0.45,8627.229214456236
US,2022-02-27,6 wk ahead inc death,2022-04-09,US,quantile,0.45,8454.406152294065
US,2022-02-27,7 wk ahead inc death,2022-04-16,US,quantile,0.45,8326.119430245646
US,2022-02-27,8 wk ahead inc death,2022-04-23,US,quantile,0.45,8227.883121568058
US,2022-02-27,9 wk ahead inc death,2022-04-30,US,quantile,0.45,8149.678048633318
US,2022-02-27,10 wk ahead inc death,2022-05-07,US,quantile,0.45,8084.604401209462
US,2022-02-27,11 wk ahead inc death,2022-05-14,US,quantile,0.45,8027.939071923937
US,2022-02-27,12 wk ahead inc death,2022-05-21,US,quantile,0.45,7976.480047073705
US,2022-02-27,13 wk ahead inc death,2022-05-28,US,quantile,0.45,7928.076781048347
US,2022-02-27,14 wk ahead inc death,2022-06-04,US,quantile,0.45,7881.305427899771
