location_name,forecast_date,target,target_end_date,location,type,quantile,value
US,2022-05-15,9 wk ahead cum death,2022-07-16,US,quantile,0.1,1071281.4060260516
US,2022-05-15,10 wk ahead cum death,2022-07-23,US,quantile,0.1,1079497.7640262968
US,2022-05-15,11 wk ahead cum death,2022-07-30,US,quantile,0.1,1087741.300320514
US,2022-05-15,12 wk ahead cum death,2022-08-06,US,quantile,0.1,1095933.7691973257
US,2022-05-15,13 wk ahead cum death,2022-08-13,US,quantile,0.1,1104102.7951229396
US,2022-05-15,14 wk ahead cum death,2022-08-20,US,quantile,0.1,1112277.2511190556
US,2022-05-15,1 wk ahead inc death,2022-05-21,US,quantile,0.1,7748.568001998961
US,2022-05-15,2 wk ahead inc death,2022-05-28,US,quantile,0.1,7793.795400326699
US,2022-05-15,3 wk ahead inc death,2022-06-04,US,quantile,0.1,7856.613616310805
US,2022-05-15,4 wk ahead inc death,2022-06-11,US,quantile,0.1,7924.24709890224
US,2022-05-15,5 wk ahead inc death,2022-06-18,US,quantile,0.1,7986.077847997285
US,2022-05-15,6 wk ahead inc death,2022-06-25,US,quantile,0.1,8039.851835877448
US,2022-05-15,7 wk ahead inc death,2022-07-02,US,quantile,0.1,8069.493886807561
US,2022-05-15,8 wk ahead inc death,2022-07-09,US,quantile,0.1,8095.057650209964
US,2022-05-15,9 wk ahead inc death,2022-07-16,US,quantile,0.1,8108.967979263887
US,2022-05-15,10 wk ahead inc death,2022-07-23,US,quantile,0.1,8118.036284296215
US,2022-05-15,11 wk ahead inc death,2022-07-30,US,quantile,0.1,8121.487638702989
US,2022-05-15,12 wk ahead inc death,2022-08-06,US,quantile,0.1,8112.74144479651
US,2022-05-15,13 wk ahead inc death,2022-08-13,US,quantile,0.1,8100.060663457215
US,2022-05-15,14 wk ahead inc death,2022-08-20,US,quantile,0.1,8084.4720017422
US,2022-05-15,1 wk ahead cum death,2022-05-21,US,quantile,0.15,1007688.6728750967
US,2022-05-15,2 wk ahead cum death,2022-05-28,US,quantile,0.15,1015856.136665912
US,2022-05-15,3 wk ahead cum death,2022-06-04,US,quantile,0.15,1024062.0457308039
US,2022-05-15,4 wk ahead cum death,2022-06-11,US,quantile,0.15,1032303.304040368
US,2022-05-15,5 wk ahead cum death,2022-06-18,US,quantile,0.15,1040575.057030625
US,2022-05-15,6 wk ahead cum death,2022-06-25,US,quantile,0.15,1048902.0229227883
US,2022-05-15,7 wk ahead cum death,2022-07-02,US,quantile,0.15,1057264.1568938456
US,2022-05-15,8 wk ahead cum death,2022-07-09,US,quantile,0.15,1065653.443207432
US,2022-05-15,9 wk ahead cum death,2022-07-16,US,quantile,0.15,1074065.6045956144
US,2022-05-15,10 wk ahead cum death,2022-07-23,US,quantile,0.15,1082496.602570908
US,2022-05-15,11 wk ahead cum death,2022-07-30,US,quantile,0.15,1090942.6369031132
US,2022-05-15,12 wk ahead cum death,2022-08-06,US,quantile,0.15,1099400.1441549421
US,2022-05-15,13 wk ahead cum death,2022-08-13,US,quantile,0.15,1107865.7750306232
US,2022-05-15,14 wk ahead cum death,2022-08-20,US,quantile,0.15,1116371.1746772898
US,2022-05-15,1 wk ahead inc death,2022-05-21,US,quantile,0.15,8118.672875096649
US,2022-05-15,2 wk ahead inc death,2022-05-28,US,quantile,0.15,8165.430464680493
US,2022-05-15,3 wk ahead inc death,2022-06-04,US,quantile,0.15,8205.909064891934
US,2022-05-15,4 wk ahead inc death,2022-06-11,US,quantile,0.15,8252.450401673279
US,2022-05-15,5 wk ahead inc death,2022-06-18,US,quantile,0.15,8293.97023334913
US,2022-05-15,6 wk ahead inc death,2022-06-25,US,quantile,0.15,8330.444651634432
US,2022-05-15,7 wk ahead inc death,2022-07-02,US,quantile,0.15,8363.194414783642
US,2022-05-15,8 wk ahead inc death,2022-07-09,US,quantile,0.15,8406.90236676354
US,2022-05-15,9 wk ahead inc death,2022-07-16,US,quantile,0.15,8444.862356283887
US,2022-05-15,10 wk ahead inc death,2022-07-23,US,quantile,0.15,8448.786059278249
US,2022-05-15,11 wk ahead inc death,2022-07-30,US,quantile,0.15,8444.25187670663
US,2022-05-15,12 wk ahead inc death,2022-08-06,US,quantile,0.15,8437.472189680488
US,2022-05-15,13 wk ahead inc death,2022-08-13,US,quantile,0.15,8439.157893374562
US,2022-05-15,14 wk ahead inc death,2022-08-20,US,quantile,0.15,8437.960675765575
US,2022-05-15,1 wk ahead cum death,2022-05-21,US,quantile,0.2,1008036.9973140005
US,2022-05-15,2 wk ahead cum death,2022-05-28,US,quantile,0.2,1016552.0370653007
US,2022-05-15,3 wk ahead cum death,2022-06-04,US,quantile,0.2,1025130.621470185
US,2022-05-15,4 wk ahead cum death,2022-06-11,US,quantile,0.2,1033782.8700369932
US,2022-05-15,5 wk ahead cum death,2022-06-18,US,quantile,0.2,1042470.0996636621
US,2022-05-15,6 wk ahead cum death,2022-06-25,US,quantile,0.2,1051182.1716470409
US,2022-05-15,7 wk ahead cum death,2022-07-02,US,quantile,0.2,1059924.3045169585
US,2022-05-15,8 wk ahead cum death,2022-07-09,US,quantile,0.2,1068691.2526928422
US,2022-05-15,9 wk ahead cum death,2022-07-16,US,quantile,0.2,1077478.1290188425
US,2022-05-15,10 wk ahead cum death,2022-07-23,US,quantile,0.2,1086280.3969238095
US,2022-05-15,11 wk ahead cum death,2022-07-30,US,quantile,0.2,1095093.8474887975
US,2022-05-15,12 wk ahead cum death,2022-08-06,US,quantile,0.2,1103854.3738817764
US,2022-05-15,13 wk ahead cum death,2022-08-13,US,quantile,0.2,1112575.5328328614
US,2022-05-15,14 wk ahead cum death,2022-08-20,US,quantile,0.2,1121283.1566329729
US,2022-05-15,1 wk ahead inc death,2022-05-21,US,quantile,0.2,8466.997314000502
US,2022-05-15,2 wk ahead inc death,2022-05-28,US,quantile,0.2,8521.669279165939
US,2022-05-15,3 wk ahead inc death,2022-06-04,US,quantile,0.2,8586.438692475856
US,2022-05-15,4 wk ahead inc death,2022-06-11,US,quantile,0.2,8634.624218471721
US,2022-05-15,5 wk ahead inc death,2022-06-18,US,quantile,0.2,8676.367351115123
US,2022-05-15,6 wk ahead inc death,2022-06-25,US,quantile,0.2,8712.071983378753
US,2022-05-15,7 wk ahead inc death,2022-07-02,US,quantile,0.2,8729.888995949552
US,2022-05-15,8 wk ahead inc death,2022-07-09,US,quantile,0.2,8738.970112342387
US,2022-05-15,9 wk ahead inc death,2022-07-16,US,quantile,0.2,8743.27519832179
US,2022-05-15,10 wk ahead inc death,2022-07-23,US,quantile,0.2,8743.252634752169
US,2022-05-15,11 wk ahead inc death,2022-07-30,US,quantile,0.2,8761.932223188876
US,2022-05-15,12 wk ahead inc death,2022-08-06,US,quantile,0.2,8773.35123064518
US,2022-05-15,13 wk ahead inc death,2022-08-13,US,quantile,0.2,8774.14661502447
US,2022-05-15,14 wk ahead inc death,2022-08-20,US,quantile,0.2,8772.97519113943
US,2022-05-15,1 wk ahead cum death,2022-05-21,US,quantile,0.25,1008373.4694910226
US,2022-05-15,2 wk ahead cum death,2022-05-28,US,quantile,0.25,1017224.4101385754
US,2022-05-15,3 wk ahead cum death,2022-06-04,US,quantile,0.25,1026102.0000149272
US,2022-05-15,4 wk ahead cum death,2022-06-11,US,quantile,0.25,1035027.3738457095
US,2022-05-15,5 wk ahead cum death,2022-06-18,US,quantile,0.25,1044058.5625914317
US,2022-05-15,6 wk ahead cum death,2022-06-25,US,quantile,0.25,1053111.9793019956
US,2022-05-15,7 wk ahead cum death,2022-07-02,US,quantile,0.25,1062154.088144226
US,2022-05-15,8 wk ahead cum death,2022-07-09,US,quantile,0.25,1071188.250249032
US,2022-05-15,9 wk ahead cum death,2022-07-16,US,quantile,0.25,1080228.0914650913
US,2022-05-15,10 wk ahead cum death,2022-07-23,US,quantile,0.25,1089268.9537361562
US,2022-05-15,11 wk ahead cum death,2022-07-30,US,quantile,0.25,1098349.3875450436
US,2022-05-15,12 wk ahead cum death,2022-08-06,US,quantile,0.25,1107384.0149114393
US,2022-05-15,13 wk ahead cum death,2022-08-13,US,quantile,0.25,1116408.155537719
US,2022-05-15,14 wk ahead cum death,2022-08-20,US,quantile,0.25,1125418.6918234564
