location_name,forecast_date,target,target_end_date,location,type,quantile,value
US,2022-02-20,1 wk ahead cum death,2022-02-26,US,quantile,0.01,948650.6185343954
US,2022-02-20,2 wk ahead cum death,2022-03-05,US,quantile,0.01,959932.3946226167
US,2022-02-20,3 wk ahead cum death,2022-03-12,US,quantile,0.01,969740.0230473173
US,2022-02-20,4 wk ahead cum death,2022-03-19,US,quantile,0.01,978525.3514662622
US,2022-02-20,5 wk ahead cum death,2022-03-26,US,quantile,0.01,986550.2965786719
US,2022-02-20,6 wk ahead cum death,2022-04-02,US,quantile,0.01,994031.050866768
US,2022-02-20,7 wk ahead cum death,2022-04-09,US,quantile,0.01,1001135.1001336124
US,2022-02-20,8 wk ahead cum death,2022-04-16,US,quantile,0.01,1007969.4318680658
US,2022-02-20,9 wk ahead cum death,2022-04-23,US,quantile,0.01,1014609.17276902
US,2022-02-20,10 wk ahead cum death,2022-04-30,US,quantile,0.01,1021107.0173194333
US,2022-02-20,11 wk ahead cum death,2022-05-07,US,quantile,0.01,1027499.8876744031
US,2022-02-20,12 wk ahead cum death,2022-05-14,US,quantile,0.01,1033813.629430706
US,2022-02-20,13 wk ahead cum death,2022-05-21,US,quantile,0.01,1040066.2885731894
US,2022-02-20,14 wk ahead cum death,2022-05-28,US,quantile,0.01,1046270.4559925675
US,2022-02-20,1 wk ahead inc death,2022-02-26,US,quantile,0.01,13699.618534395337
US,2022-02-20,2 wk ahead inc death,2022-03-05,US,quantile,0.01,11281.776088221417
US,2022-02-20,3 wk ahead inc death,2022-03-12,US,quantile,0.01,9807.62842470055
US,2022-02-20,4 wk ahead inc death,2022-03-19,US,quantile,0.01,8755.33728393753
US,2022-02-20,5 wk ahead inc death,2022-03-26,US,quantile,0.01,8009.746466997839
US,2022-02-20,6 wk ahead inc death,2022-04-02,US,quantile,0.01,7480.754288096176
US,2022-02-20,7 wk ahead inc death,2022-04-09,US,quantile,0.01,7104.049266844406
US,2022-02-20,8 wk ahead inc death,2022-04-16,US,quantile,0.01,6834.331734453383
US,2022-02-20,9 wk ahead inc death,2022-04-23,US,quantile,0.01,6639.740900954106
US,2022-02-20,10 wk ahead inc death,2022-04-30,US,quantile,0.01,6497.844550413363
US,2022-02-20,11 wk ahead inc death,2022-05-07,US,quantile,0.01,6392.870354969893
US,2022-02-20,12 wk ahead inc death,2022-05-14,US,quantile,0.01,6313.741756302854
US,2022-02-20,13 wk ahead inc death,2022-05-21,US,quantile,0.01,6252.659142483361
US,2022-02-20,14 wk ahead inc death,2022-05-28,US,quantile,0.01,6204.167419378068
US,2022-02-20,1 wk ahead cum death,2022-02-26,US,quantile,0.025,948673.7947393543
US,2022-02-20,2 wk ahead cum death,2022-03-05,US,quantile,0.025,960003.5557288185
US,2022-02-20,3 wk ahead cum death,2022-03-12,US,quantile,0.025,969860.8388590823
US,2022-02-20,4 wk ahead cum death,2022-03-19,US,quantile,0.025,978685.4519782807
US,2022-02-20,5 wk ahead cum death,2022-03-26,US,quantile,0.025,986782.277757472
US,2022-02-20,6 wk ahead cum death,2022-04-02,US,quantile,0.025,994365.1195935061
US,2022-02-20,7 wk ahead cum death,2022-04-09,US,quantile,0.025,1001583.7721603094
US,2022-02-20,8 wk ahead cum death,2022-04-16,US,quantile,0.025,1008615.9736926447
US,2022-02-20,9 wk ahead cum death,2022-04-23,US,quantile,0.025,1015497.2343301107
US,2022-02-20,10 wk ahead cum death,2022-04-30,US,quantile,0.025,1022271.4042388835
US,2022-02-20,11 wk ahead cum death,2022-05-07,US,quantile,0.025,1028973.6737036841
US,2022-02-20,12 wk ahead cum death,2022-05-14,US,quantile,0.025,1035628.0795016006
US,2022-02-20,13 wk ahead cum death,2022-05-21,US,quantile,0.025,1042250.8037310762
US,2022-02-20,14 wk ahead cum death,2022-05-28,US,quantile,0.025,1048852.599583426
US,2022-02-20,1 wk ahead inc death,2022-02-26,US,quantile,0.025,13722.794739354262
US,2022-02-20,2 wk ahead inc death,2022-03-05,US,quantile,0.025,11330.105657572532
US,2022-02-20,3 wk ahead inc death,2022-03-12,US,quantile,0.025,9857.28313026384
US,2022-02-20,4 wk ahead inc death,2022-03-19,US,quantile,0.025,8824.613119198359
US,2022-02-20,5 wk ahead inc death,2022-03-26,US,quantile,0.025,8101.070296658878
US,2022-02-20,6 wk ahead inc death,2022-04-02,US,quantile,0.025,7610.22871753776
US,2022-02-20,7 wk ahead inc death,2022-04-09,US,quantile,0.025,7271.725288243824
US,2022-02-20,8 wk ahead inc death,2022-04-16,US,quantile,0.025,7039.544868507306
US,2022-02-20,9 wk ahead inc death,2022-04-23,US,quantile,0.025,6881.28234084507
US,2022-02-20,10 wk ahead inc death,2022-04-30,US,quantile,0.025,6774.20826744393
US,2022-02-20,11 wk ahead inc death,2022-05-07,US,quantile,0.025,6702.319107851503
US,2022-02-20,12 wk ahead inc death,2022-05-14,US,quantile,0.025,6627.446722921124
US,2022-02-20,13 wk ahead inc death,2022-05-21,US,quantile,0.025,6567.61404675732
US,2022-02-20,14 wk ahead inc death,2022-05-28,US,quantile,0.025,6519.511053593596
US,2022-02-20,1 wk ahead cum death,2022-02-26,US,quantile,0.05,948707.7561264277
US,2022-02-20,2 wk ahead cum death,2022-03-05,US,quantile,0.05,960146.4831936307
US,2022-02-20,3 wk ahead cum death,2022-03-12,US,quantile,0.05,970166.9230503745
US,2022-02-20,4 wk ahead cum death,2022-03-19,US,quantile,0.05,979176.4534041398
US,2022-02-20,5 wk ahead cum death,2022-03-26,US,quantile,0.05,987483.5236076874
US,2022-02-20,6 wk ahead cum death,2022-04-02,US,quantile,0.05,995299.6333090997
US,2022-02-20,7 wk ahead cum death,2022-04-09,US,quantile,0.05,1002783.0695588447
US,2022-02-20,8 wk ahead cum death,2022-04-16,US,quantile,0.05,1010059.6153801605
US,2022-02-20,9 wk ahead cum death,2022-04-23,US,quantile,0.05,1017176.1602195905
US,2022-02-20,10 wk ahead cum death,2022-04-30,US,quantile,0.05,1024181.7680042404
US,2022-02-20,11 wk ahead cum death,2022-05-07,US,quantile,0.05,1031110.2108203532
US,2022-02-20,12 wk ahead cum death,2022-05-14,US,quantile,0.05,1037984.5331558748
US,2022-02-20,13 wk ahead cum death,2022-05-21,US,quantile,0.05,1044820.2967940951
US,2022-02-20,14 wk ahead cum death,2022-05-28,US,quantile,0.05,1051616.5009853824
US,2022-02-20,1 wk ahead inc death,2022-02-26,US,quantile,0.05,13756.75612642765
US,2022-02-20,2 wk ahead inc death,2022-03-05,US,quantile,0.05,11440.282856616308
US,2022-02-20,3 wk ahead inc death,2022-03-12,US,quantile,0.05,10012.497969307844
US,2022-02-20,4 wk ahead inc death,2022-03-19,US,quantile,0.05,9014.862585772993
US,2022-02-20,5 wk ahead inc death,2022-03-26,US,quantile,0.05,8319.605869530677
US,2022-02-20,6 wk ahead inc death,2022-04-02,US,quantile,0.05,7840.387442674022
US,2022-02-20,7 wk ahead inc death,2022-04-09,US,quantile,0.05,7507.465510585369
US,2022-02-20,8 wk ahead inc death,2022-04-16,US,quantile,0.05,7276.545821315795
US,2022-02-20,9 wk ahead inc death,2022-04-23,US,quantile,0.05,7109.593434980558
US,2022-02-20,10 wk ahead inc death,2022-04-30,US,quantile,0.05,6987.7818050333535
US,2022-02-20,11 wk ahead inc death,2022-05-07,US,quantile,0.05,6899.759713245533
US,2022-02-20,12 wk ahead inc death,2022-05-14,US,quantile,0.05,6834.931392455497
US,2022-02-20,13 wk ahead inc death,2022-05-21,US,quantile,0.05,6787.136782743665
US,2022-02-20,14 wk ahead inc death,2022-05-28,US,quantile,0.05,6761.577814752912
US,2022-02-20,1 wk ahead cum death,2022-02-26,US,quantile,0.1,948746.6137984789
US,2022-02-20,2 wk ahead cum death,2022-03-05,US,quantile,0.1,960295.3494940292
US,2022-02-20,3 wk ahead cum death,2022-03-12,US,quantile,0.1,970500.3389122476
US,2022-02-20,4 wk ahead cum death,2022-03-19,US,quantile,0.1,979773.0351436184
US,2022-02-20,5 wk ahead cum death,2022-03-26,US,quantile,0.1,988384.8197577818
US,2022-02-20,6 wk ahead cum death,2022-04-02,US,quantile,0.1,996535.1016108941
US,2022-02-20,7 wk ahead cum death,2022-04-09,US,quantile,0.1,1004367.5210235943
US,2022-02-20,8 wk ahead cum death,2022-04-16,US,quantile,0.1,1011979.376897389
US,2022-02-20,9 wk ahead cum death,2022-04-23,US,quantile,0.1,1019438.0297966154
US,2022-02-20,10 wk ahead cum death,2022-04-30,US,quantile,0.1,1026789.9711278091
US,2022-02-20,11 wk ahead cum death,2022-05-07,US,quantile,0.1,1034067.0652721393
US,2022-02-20,12 wk ahead cum death,2022-05-14,US,quantile,0.1,1041290.9324452177
US,2022-02-20,13 wk ahead cum death,2022-05-21,US,quantile,0.1,1048476.0437259715
US,2022-02-20,14 wk ahead cum death,2022-05-28,US,quantile,0.1,1055631.8979842647
US,2022-02-20,1 wk ahead inc death,2022-02-26,US,quantile,0.1,13795.613798478804
US,2022-02-20,2 wk ahead inc death,2022-03-05,US,quantile,0.1,11552.601396939857
US,2022-02-20,3 wk ahead inc death,2022-03-12,US,quantile,0.1,10204.760857923073
US,2022-02-20,4 wk ahead inc death,2022-03-19,US,quantile,0.1,9263.755778223695
US,2022-02-20,5 wk ahead inc death,2022-03-26,US,quantile,0.1,8607.13502829133
US,2022-02-20,6 wk ahead inc death,2022-04-02,US,quantile,0.1,8150.077140421537
US,2022-02-20,7 wk ahead inc death,2022-04-09,US,quantile,0.1,7832.419412700134
US,2022-02-20,8 wk ahead inc death,2022-04-16,US,quantile,0.1,7611.8558737946905
US,2022-02-20,9 wk ahead inc death,2022-04-23,US,quantile,0.1,7458.652899226384
US,2022-02-20,10 wk ahead inc death,2022-04-30,US,quantile,0.1,7355.966345269769
US,2022-02-20,11 wk ahead inc death,2022-05-07,US,quantile,0.1,7287.0607091312295
US,2022-02-20,12 wk ahead inc death,2022-05-14,US,quantile,0.1,7239.678076445101
US,2022-02-20,13 wk ahead inc death,2022-05-21,US,quantile,0.1,7202.142759839841
US,2022-02-20,14 wk ahead inc death,2022-05-28,US,quantile,0.1,7157.080720160529
US,2022-02-20,1 wk ahead cum death,2022-02-26,US,quantile,0.15,948801.3177046117
US,2022-02-20,2 wk ahead cum death,2022-03-05,US,quantile,0.15,960501.0984750203
US,2022-02-20,3 wk ahead cum death,2022-03-12,US,quantile,0.15,970896.6260037211
US,2022-02-20,4 wk ahead cum death,2022-03-19,US,quantile,0.15,980378.6939883409
US,2022-02-20,5 wk ahead cum death,2022-03-26,US,quantile,0.15,989217.0795817277
US,2022-02-20,6 wk ahead cum death,2022-04-02,US,quantile,0.15,997600.8520554414
US,2022-02-20,7 wk ahead cum death,2022-04-09,US,quantile,0.15,1005669.0153768008
US,2022-02-20,8 wk ahead cum death,2022-04-16,US,quantile,0.15,1013522.654996813
US,2022-02-20,9 wk ahead cum death,2022-04-23,US,quantile,0.15,1021307.5615218242
US,2022-02-20,10 wk ahead cum death,2022-04-30,US,quantile,0.15,1029006.190925077
US,2022-02-20,11 wk ahead cum death,2022-05-07,US,quantile,0.15,1036645.1999697826
US,2022-02-20,12 wk ahead cum death,2022-05-14,US,quantile,0.15,1044244.4391258263
US,2022-02-20,13 wk ahead cum death,2022-05-21,US,quantile,0.15,1051816.828245003
US,2022-02-20,14 wk ahead cum death,2022-05-28,US,quantile,0.15,1059370.5338829234
US,2022-02-20,1 wk ahead inc death,2022-02-26,US,quantile,0.15,13850.317704611643
US,2022-02-20,2 wk ahead inc death,2022-03-05,US,quantile,0.15,11699.31685525137
US,2022-02-20,3 wk ahead inc death,2022-03-12,US,quantile,0.15,10395.527528700884
US,2022-02-20,4 wk ahead inc death,2022-03-19,US,quantile,0.15,9482.067984619829
US,2022-02-20,5 wk ahead inc death,2022-03-26,US,quantile,0.15,8840.621701404685
US,2022-02-20,6 wk ahead inc death,2022-04-02,US,quantile,0.15,8410.203613498412
US,2022-02-20,7 wk ahead inc death,2022-04-09,US,quantile,0.15,8119.127609958127
US,2022-02-20,8 wk ahead inc death,2022-04-16,US,quantile,0.15,7921.3915762525285
US,2022-02-20,9 wk ahead inc death,2022-04-23,US,quantile,0.15,7788.017680254206
US,2022-02-20,10 wk ahead inc death,2022-04-30,US,quantile,0.15,7691.941908153519
US,2022-02-20,11 wk ahead inc death,2022-05-07,US,quantile,0.15,7614.116396804782
US,2022-02-20,12 wk ahead inc death,2022-05-14,US,quantile,0.15,7545.284597864188
US,2022-02-20,13 wk ahead inc death,2022-05-21,US,quantile,0.15,7491.203170268889
US,2022-02-20,14 wk ahead inc death,2022-05-28,US,quantile,0.15,7450.793466632534
US,2022-02-20,1 wk ahead cum death,2022-02-26,US,quantile,0.2,948843.5056560717
US,2022-02-20,2 wk ahead cum death,2022-03-05,US,quantile,0.2,960688.7733347837
US,2022-02-20,3 wk ahead cum death,2022-03-12,US,quantile,0.2,971307.9383627417
US,2022-02-20,4 wk ahead cum death,2022-03-19,US,quantile,0.2,981078.5185506443
US,2022-02-20,5 wk ahead cum death,2022-03-26,US,quantile,0.2,990253.9896801804
US,2022-02-20,6 wk ahead cum death,2022-04-02,US,quantile,0.2,998995.3250597824
US,2022-02-20,7 wk ahead cum death,2022-04-09,US,quantile,0.2,1007435.988826133
US,2022-02-20,8 wk ahead cum death,2022-04-16,US,quantile,0.2,1015661.8338971827
US,2022-02-20,9 wk ahead cum death,2022-04-23,US,quantile,0.2,1023732.2543113837
US,2022-02-20,10 wk ahead cum death,2022-04-30,US,quantile,0.2,1031688.1499048338
US,2022-02-20,11 wk ahead cum death,2022-05-07,US,quantile,0.2,1039557.5020989275
US,2022-02-20,12 wk ahead cum death,2022-05-14,US,quantile,0.2,1047359.3064723709
US,2022-02-20,13 wk ahead cum death,2022-05-21,US,quantile,0.2,1055106.3152956895
US,2022-02-20,14 wk ahead cum death,2022-05-28,US,quantile,0.2,1062806.9736423022
US,2022-02-20,1 wk ahead inc death,2022-02-26,US,quantile,0.2,13892.505656071682
US,2022-02-20,2 wk ahead inc death,2022-03-05,US,quantile,0.2,11842.326791132265
US,2022-02-20,3 wk ahead inc death,2022-03-12,US,quantile,0.2,10620.548976236116
US,2022-02-20,4 wk ahead inc death,2022-03-19,US,quantile,0.2,9767.376601909613
US,2022-02-20,5 wk ahead inc death,2022-03-26,US,quantile,0.2,9165.624083458562
US,2022-02-20,6 wk ahead inc death,2022-04-02,US,quantile,0.2,8741.335379601922
US,2022-02-20,7 wk ahead inc death,2022-04-09,US,quantile,0.2,8440.66376635062
US,2022-02-20,8 wk ahead inc death,2022-04-16,US,quantile,0.2,8225.84507104978
US,2022-02-20,9 wk ahead inc death,2022-04-23,US,quantile,0.2,8070.420414200914
US,2022-02-20,10 wk ahead inc death,2022-04-30,US,quantile,0.2,7955.895593450079
US,2022-02-20,11 wk ahead inc death,2022-05-07,US,quantile,0.2,7884.631925337599
US,2022-02-20,12 wk ahead inc death,2022-05-14,US,quantile,0.2,7830.639295022399
US,2022-02-20,13 wk ahead inc death,2022-05-21,US,quantile,0.2,7787.015649875789
US,2022-02-20,14 wk ahead inc death,2022-05-28,US,quantile,0.2,7751.527674606862
US,2022-02-20,1 wk ahead cum death,2022-02-26,US,quantile,0.25,948881.4854532238
US,2022-02-20,2 wk ahead cum death,2022-03-05,US,quantile,0.25,960836.5637465195
US,2022-02-20,3 wk ahead cum death,2022-03-12,US,quantile,0.25,971630.0250505332
US,2022-02-20,4 wk ahead cum death,2022-03-19,US,quantile,0.25,981620.5600613797
US,2022-02-20,5 wk ahead cum death,2022-03-26,US,quantile,0.25,991040.9847213256
US,2022-02-20,6 wk ahead cum death,2022-04-02,US,quantile,0.25,1000056.6786158006
US,2022-02-20,7 wk ahead cum death,2022-04-09,US,quantile,0.25,1008785.7574302
US,2022-02-20,8 wk ahead cum death,2022-04-16,US,quantile,0.25,1017291.8350732524
US,2022-02-20,9 wk ahead cum death,2022-04-23,US,quantile,0.25,1025648.2027373567
US,2022-02-20,10 wk ahead cum death,2022-04-30,US,quantile,0.25,1033905.267785367
US,2022-02-20,11 wk ahead cum death,2022-05-07,US,quantile,0.25,1042079.8349710037
US,2022-02-20,12 wk ahead cum death,2022-05-14,US,quantile,0.25,1050189.7647559384
US,2022-02-20,13 wk ahead cum death,2022-05-21,US,quantile,0.25,1058246.9549228319
US,2022-02-20,14 wk ahead cum death,2022-05-28,US,quantile,0.25,1066259.19558617
US,2022-02-20,1 wk ahead inc death,2022-02-26,US,quantile,0.25,13930.48545322381
US,2022-02-20,2 wk ahead inc death,2022-03-05,US,quantile,0.25,11955.078293295694
US,2022-02-20,3 wk ahead inc death,2022-03-12,US,quantile,0.25,10793.461304013734
US,2022-02-20,4 wk ahead inc death,2022-03-19,US,quantile,0.25,9981.651801125845
US,2022-02-20,5 wk ahead inc death,2022-03-26,US,quantile,0.25,9409.173310414888
US,2022-02-20,6 wk ahead inc death,2022-04-02,US,quantile,0.25,9004.046308530145
US,2022-02-20,7 wk ahead inc death,2022-04-09,US,quantile,0.25,8717.988043193123
US,2022-02-20,8 wk ahead inc death,2022-04-16,US,quantile,0.25,8513.749881503405
US,2022-02-20,9 wk ahead inc death,2022-04-23,US,quantile,0.25,8366.00745117478
US,2022-02-20,10 wk ahead inc death,2022-04-30,US,quantile,0.25,8257.065048010321
US,2022-02-20,11 wk ahead inc death,2022-05-07,US,quantile,0.25,8174.567185636726
US,2022-02-20,12 wk ahead inc death,2022-05-14,US,quantile,0.25,8109.929784934735
US,2022-02-20,13 wk ahead inc death,2022-05-21,US,quantile,0.25,8057.190166893415
US,2022-02-20,14 wk ahead inc death,2022-05-28,US,quantile,0.25,8015.888029335532
US,2022-02-20,1 wk ahead cum death,2022-02-26,US,quantile,0.3,948926.5778045144
US,2022-02-20,2 wk ahead cum death,2022-03-05,US,quantile,0.3,961002.1279883812
US,2022-02-20,3 wk ahead cum death,2022-03-12,US,quantile,0.3,971959.2116365235
US,2022-02-20,4 wk ahead cum death,2022-03-19,US,quantile,0.3,982136.7624169927
US,2022-02-20,5 wk ahead cum death,2022-03-26,US,quantile,0.3,991778.6102524407
US,2022-02-20,6 wk ahead cum death,2022-04-02,US,quantile,0.3,1001049.0147820126
US,2022-02-20,7 wk ahead cum death,2022-04-09,US,quantile,0.3,1010057.5316421548
US,2022-02-20,8 wk ahead cum death,2022-04-16,US,quantile,0.3,1018882.3826215796
US,2022-02-20,9 wk ahead cum death,2022-04-23,US,quantile,0.3,1027588.5946808828
US,2022-02-20,10 wk ahead cum death,2022-04-30,US,quantile,0.3,1036223.731131752
